,addedOn,userId,amount,merchantId,vaultAction,vaultType
5552,11/26/2014 15:27,23116357982345,20,1031nan2331,rewardcashback,1
5553,12/19/2014 17:40,23116357982345,20,10314761837,usecashback,1
5554,11/26/2014 18:42,23116358022345,20,1031nan2331,rewardcashback,1
5555,12/15/2014 0:45,23116358022345,20,10314896360,usecashback,1
5556,11/26/2014 19:28,23116358082345,20,1031nan2331,rewardcashback,1
5557,12/6/2014 18:49,23116358082345,20,10314759889,usecashback,1
5558,11/26/2014 19:00,23116358182345,20,1031nan2331,rewardcashback,1
5559,11/26/2014 19:53,23116358182345,20,1031nan2331,rewardcashback,1
5560,2/23/2015 19:38,23116358182345,1,10314761837,usecashback,1
5561,11/26/2014 14:29,23116358222345,20,1031nan2331,rewardcashback,1
5562,11/26/2014 19:00,23116358362345,20,1031nan2331,rewardcashback,1
5563,11/26/2014 19:53,23116358362345,20,1031nan2331,rewardcashback,1
5564,11/30/2014 21:21,23116358362345,19.95,10314761795,usecashback,1
5565,2/17/2015 18:18,23116358362345,1,10315046888,usecashback,1
5566,2/19/2015 23:23,23116358362345,1.9,10314761795,usecashback,1
5567,2/20/2015 23:10,23116358362345,5.7,10314761795,usecashback,1
5568,2/21/2015 23:01,23116358362345,0.95,10314761795,usecashback,1
5569,2/22/2015 22:25,23116358362345,0.95,10314761795,usecashback,1
5570,2/23/2015 14:05,23116358362345,8.55,10314761795,usecashback,1
5571,2/26/2015 14:29,23116358362345,0.95,10314761795,usecashback,1
5572,11/26/2014 20:22,23116358382345,20,1031nan2331,rewardcashback,1
5573,11/26/2014 19:08,23116358542345,20,1031nan2331,rewardcashback,1
5574,11/26/2014 20:04,23116358542345,20,1031nan2331,rewardcashback,1
5575,11/27/2014 13:08,23116358542345,20,1031nan2331,rewardcashback,1
5576,11/26/2014 19:01,23116358622345,20,1031nan2331,rewardcashback,1
5577,11/26/2014 19:54,23116358622345,20,1031nan2331,rewardcashback,1
5578,11/30/2014 11:15,23116358622345,40,10314896360,usecashback,1
5579,1/9/2015 16:41,23116358622345,50,1031nan2331,rewardcashback,1
5580,1/25/2015 16:57,23116358622345,50,10314896360,usecashback,1
5581,11/26/2014 19:01,23116358802345,20,1031nan2331,rewardcashback,1
5582,11/26/2014 19:53,23116358802345,20,1031nan2331,rewardcashback,1
5583,11/26/2014 16:16,23116358862345,20,1031nan2331,rewardcashback,1
5584,12/27/2014 14:59,23116358862345,20,10314761891,usecashback,1
5585,11/26/2014 19:01,23116358882345,20,1031nan2331,rewardcashback,1
5586,11/26/2014 19:54,23116358882345,20,1031nan2331,rewardcashback,1
5587,1/5/2015 22:39,23116358882345,40,10314761891,usecashback,1
5588,11/26/2014 14:37,23116358982345,20,1031nan2331,rewardcashback,1
5589,11/26/2014 19:01,23116359022345,20,1031nan2331,rewardcashback,1
5590,11/26/2014 19:54,23116359022345,20,1031nan2331,rewardcashback,1
5591,1/18/2015 18:27,23116359022345,40,10314761811,usecashback,1
5592,11/26/2014 17:24,23116359162345,20,1031nan2331,rewardcashback,1
5593,1/22/2015 23:13,23116359162345,20,10314759099,usecashback,1
5594,11/26/2014 19:01,23116359182345,20,1031nan2331,rewardcashback,1
5595,11/26/2014 19:54,23116359182345,20,1031nan2331,rewardcashback,1
5596,11/26/2014 17:31,23116359242345,20,1031nan2331,rewardcashback,1
5597,1/20/2015 13:17,23116359242345,20,10314761837,usecashback,1
5598,1/20/2015 13:21,23116359242345,20,10314761837,usecashback,1
5599,2/1/2015 13:26,23116359242345,20,10314761837,usecashback,1
5600,11/26/2014 18:37,23116359322345,20,1031nan2331,rewardcashback,1
5601,11/26/2014 19:01,23116359342345,20,1031nan2331,rewardcashback,1
5602,11/26/2014 19:54,23116359342345,20,1031nan2331,rewardcashback,1
5603,1/13/2015 18:21,23116359342345,40,10314791099,usecashback,1
5604,11/26/2014 19:01,23116359362345,20,1031nan2331,rewardcashback,1
5605,11/26/2014 19:54,23116359362345,20,1031nan2331,rewardcashback,1
5606,1/2/2015 15:49,23116359362345,40,10314793297,usecashback,1
5607,11/26/2014 19:01,23116359402345,20,1031nan2331,rewardcashback,1
5608,11/26/2014 19:54,23116359402345,20,1031nan2331,rewardcashback,1
5609,11/26/2014 20:35,23116359622345,20,1031nan2331,rewardcashback,1
5610,11/26/2014 20:08,23116359642345,20,1031nan2331,rewardcashback,1
5611,11/27/2014 14:15,23116359642345,20,1031nan2331,rewardcashback,1
5612,2/15/2015 14:26,23116359642345,40,10314761841,usecashback,1
5613,2/15/2015 14:31,23116359642345,40,10314761841,usecashback,1
5614,2/21/2015 16:56,23116359642345,40,10314761841,usecashback,1
5615,11/26/2014 19:01,23116359742345,20,1031nan2331,rewardcashback,1
5616,11/26/2014 19:54,23116359742345,20,1031nan2331,rewardcashback,1
5617,2/15/2015 11:57,23116359742345,40,10314939860,usecashback,1
5618,2/15/2015 12:04,23116359742345,40,10314939860,usecashback,1
5619,2/15/2015 19:46,23116359742345,40,10314939860,usecashback,1
5620,3/11/2015 12:37,23116359742345,40,10314939860,refundcashback,1
5621,3/13/2015 22:25,23116359742345,40,10314939860,usecashback,1
5622,11/26/2014 19:01,23116360002345,20,1031nan2331,rewardcashback,1
5623,11/26/2014 19:54,23116360002345,20,1031nan2331,rewardcashback,1
5624,2/20/2015 0:51,23116360002345,1,10314761837,usecashback,1
5625,3/27/2015 14:31,23116360002345,39,10314761837,usecashback,1
5626,11/26/2014 19:02,23116360122345,20,1031nan2331,rewardcashback,1
5627,11/26/2014 19:54,23116360122345,20,1031nan2331,rewardcashback,1
5628,11/26/2014 19:01,23116360342345,20,1031nan2331,rewardcashback,1
5629,11/26/2014 19:54,23116360342345,20,1031nan2331,rewardcashback,1
5630,12/18/2014 10:17,23116360342345,40,10314896360,usecashback,1
5631,11/26/2014 19:01,23116360362345,20,1031nan2331,rewardcashback,1
5632,11/26/2014 19:54,23116360362345,20,1031nan2331,rewardcashback,1
5633,11/26/2014 19:01,23116360442345,20,1031nan2331,rewardcashback,1
5634,11/26/2014 19:54,23116360442345,20,1031nan2331,rewardcashback,1
5635,2/23/2015 19:42,23116360442345,2,10314761829,usecashback,1
5636,3/10/2015 17:21,23116360442345,18.62,10314761837,usecashback,1
5637,11/26/2014 19:02,23116360502345,20,1031nan2331,rewardcashback,1
5638,11/26/2014 19:55,23116360502345,20,1031nan2331,rewardcashback,1
5639,11/26/2014 19:07,23116360522345,20,1031nan2331,rewardcashback,1
5640,11/26/2014 19:59,23116360522345,20,1031nan2331,rewardcashback,1
5641,12/12/2014 23:55,23116360522345,40,10314761811,usecashback,1
5642,12/18/2014 0:29,23116360522345,40,10314896360,usecashback,1
5643,11/26/2014 19:02,23116360622345,20,1031nan2331,rewardcashback,1
5644,11/26/2014 19:54,23116360622345,20,1031nan2331,rewardcashback,1
5645,1/4/2015 20:49,23116360622345,40,10314917006,usecashback,1
5646,2/21/2015 14:52,23116360622345,50,1031nan2331,rewardcashback,1
5647,11/26/2014 19:01,23116360782345,20,1031nan2331,rewardcashback,1
5648,11/26/2014 19:54,23116360782345,20,1031nan2331,rewardcashback,1
5649,11/26/2014 19:02,23116360822345,20,1031nan2331,rewardcashback,1
5650,11/26/2014 19:54,23116360822345,20,1031nan2331,rewardcashback,1
5651,11/26/2014 19:02,23116360962345,20,1031nan2331,rewardcashback,1
5652,11/26/2014 19:54,23116360962345,20,1031nan2331,rewardcashback,1
5653,11/26/2014 19:02,23116360982345,20,1031nan2331,rewardcashback,1
5654,11/26/2014 19:54,23116360982345,20,1031nan2331,rewardcashback,1
5655,3/2/2015 22:53,23116360982345,40,10314761837,usecashback,1
5656,11/26/2014 19:11,23116361282345,20,1031nan2331,rewardcashback,1
5657,11/26/2014 20:04,23116361282345,20,1031nan2331,rewardcashback,1
5658,11/27/2014 13:18,23116361282345,20,1031nan2331,rewardcashback,1
5659,12/2/2014 12:06,23116361282345,60,10314792427,usecashback,1
5660,12/28/2014 13:10,23116361282345,60,10314760521,usecashback,1
5661,11/26/2014 19:02,23116361422345,20,1031nan2331,rewardcashback,1
5662,11/26/2014 19:55,23116361422345,20,1031nan2331,rewardcashback,1
5663,11/26/2014 19:02,23116361482345,20,1031nan2331,rewardcashback,1
5664,11/26/2014 19:55,23116361482345,20,1031nan2331,rewardcashback,1
5665,11/26/2014 20:37,23116361562345,20,1031nan2331,rewardcashback,1
5666,11/26/2014 18:53,23116361762345,20,1031nan2331,rewardcashback,1
5667,11/26/2014 19:26,23116361962345,20,1031nan2331,rewardcashback,1
5668,12/29/2014 13:22,23116361962345,20,10314761891,usecashback,1
5669,2/3/2015 22:04,23116361962345,50,1031nan2331,rewardcashback,1
5670,2/11/2015 14:10,23116361962345,50,10314761857,usecashback,1
5671,11/26/2014 16:48,23116361982345,20,1031nan2331,rewardcashback,1
5672,11/26/2014 18:37,23116362302345,20,1031nan2331,rewardcashback,1
5673,12/14/2014 14:08,23116362302345,20,10314886356,usecashback,1
5674,11/26/2014 19:02,23116362342345,20,1031nan2331,rewardcashback,1
5675,11/26/2014 19:55,23116362342345,20,1031nan2331,rewardcashback,1
5676,2/23/2015 18:50,23116362342345,40,10314761837,usecashback,1
5677,11/26/2014 18:07,23116362642345,20,1031nan2331,rewardcashback,1
5678,11/26/2014 19:02,23116362902345,20,1031nan2331,rewardcashback,1
5679,11/26/2014 19:55,23116362902345,20,1031nan2331,rewardcashback,1
5680,11/26/2014 14:23,23116362962345,20,1031nan2331,rewardcashback,1
5681,11/26/2014 19:19,23116363182345,20,1031nan2331,rewardcashback,1
5682,3/7/2015 14:23,23116363182345,20,10314761829,usecashback,1
5683,11/26/2014 19:03,23116363202345,20,1031nan2331,rewardcashback,1
5684,11/26/2014 19:55,23116363202345,20,1031nan2331,rewardcashback,1
5685,12/10/2014 3:17,23116363202345,40,10314896360,usecashback,1
5686,11/26/2014 19:03,23116363742345,20,1031nan2331,rewardcashback,1
5687,11/26/2014 19:55,23116363742345,20,1031nan2331,rewardcashback,1
5688,9/13/2014 19:50,23116363942345,50,1031nan2331,rewardcashback,1
5689,9/13/2014 20:46,23116363942345,50,1031nan2331,rewardcashback,1
5690,9/13/2014 22:26,23116363942345,50,1031nan2331,rewardcashback,1
5691,9/13/2014 22:52,23116363942345,150,10314896360,usecashback,1
5692,9/14/2014 20:28,23116363942345,50,1031nan2331,rewardcashback,1
5693,9/15/2014 21:47,23116363942345,50,1031nan2331,rewardcashback,1
5694,9/15/2014 23:35,23116363942345,50,1031nan2331,rewardcashback,1
5695,9/16/2014 23:37,23116363942345,50,1031nan2331,rewardcashback,1
5696,9/17/2014 0:47,23116363942345,50,1031nan2331,rewardcashback,1
5697,9/17/2014 21:28,23116363942345,50,1031nan2331,rewardcashback,1
5698,9/17/2014 22:36,23116363942345,50,1031nan2331,rewardcashback,1
5699,9/17/2014 23:12,23116363942345,340.2,10314896360,usecashback,1
5700,9/21/2014 21:38,23116363942345,50,1031nan2331,rewardcashback,1
5701,9/21/2014 21:58,23116363942345,50,1031nan2331,rewardcashback,1
5702,9/22/2014 0:10,23116363942345,50,1031nan2331,rewardcashback,1
5703,9/25/2014 1:18,23116363942345,50,1031nan2331,rewardcashback,1
5704,9/25/2014 1:30,23116363942345,50,1031nan2331,rewardcashback,1
5705,10/1/2014 23:54,23116363942345,50,1031nan2331,rewardcashback,1
5706,10/13/2014 10:54,23116363942345,50,1031nan2331,rewardcashback,1
5707,10/13/2014 11:06,23116363942345,328.5,10314896360,usecashback,1
5708,10/13/2014 11:25,23116363942345,31.3,10314896360,usecashback,1
5709,10/28/2014 0:20,23116363942345,50,1031nan2331,rewardcashback,1
5710,10/28/2014 17:20,23116363942345,50,1031nan2331,rewardcashback,1
5711,10/29/2014 0:15,23116363942345,100,10314761837,usecashback,1
5712,12/21/2014 22:27,23116363942345,50,1031nan2331,rewardcashback,1
5713,1/8/2015 22:01,23116363942345,50,10314761837,usecashback,1
5714,3/3/2015 0:17,23116363942345,50,1031nan2331,rewardcashback,1
5715,3/3/2015 0:36,23116363942345,50,1031nan2331,rewardcashback,1
5716,3/3/2015 22:21,23116363942345,100,10314896360,usecashback,1
5717,11/26/2014 19:03,23116364142345,20,1031nan2331,rewardcashback,1
5718,11/26/2014 19:56,23116364142345,20,1031nan2331,rewardcashback,1
5719,11/26/2014 18:26,23116364162345,20,1031nan2331,rewardcashback,1
5720,11/26/2014 19:03,23116364722345,20,1031nan2331,rewardcashback,1
5721,11/26/2014 19:56,23116364722345,20,1031nan2331,rewardcashback,1
5722,12/25/2014 22:14,23116364722345,40,10314759889,usecashback,1
5723,11/26/2014 16:11,23116364762345,20,1031nan2331,rewardcashback,1
5724,3/27/2015 14:01,23116364902345,1,10314839932,givecashback,1
5725,11/26/2014 19:03,23116365082345,20,1031nan2331,rewardcashback,1
5726,11/26/2014 19:56,23116365082345,20,1031nan2331,rewardcashback,1
5727,1/18/2015 0:18,23116365082345,40,10314761829,usecashback,1
5728,11/26/2014 17:44,23116365402345,20,1031nan2331,rewardcashback,1
5729,11/26/2014 19:29,23116365482345,20,1031nan2331,rewardcashback,1
5730,11/26/2014 20:06,23116365482345,20,1031nan2331,rewardcashback,1
5731,11/27/2014 13:40,23116365482345,20,1031nan2331,rewardcashback,1
5732,1/1/2015 13:22,23116365482345,8.55,10314761841,usecashback,1
5733,1/1/2015 13:45,23116365482345,8.55,10314761841,usecashback,1
5734,1/1/2015 22:27,23116365482345,8.55,10314761841,usecashback,1
5735,1/8/2015 13:24,23116365482345,34.35,10314761837,usecashback,1
5736,2/2/2015 13:34,23116365482345,91.14,10314761837,refundtopupwallet,2
5737,2/3/2015 15:30,23116365482345,58.8,10314761837,usewallet,2
5738,2/6/2015 10:26,23116365482345,32.34,10314761837,usewallet,2
5739,11/26/2014 19:03,23116365522345,20,1031nan2331,rewardcashback,1
5740,11/26/2014 19:56,23116365522345,20,1031nan2331,rewardcashback,1
5741,2/23/2015 19:49,23116365522345,40,10314761837,usecashback,1
5742,11/26/2014 19:04,23116365542345,20,1031nan2331,rewardcashback,1
5743,11/26/2014 19:56,23116365542345,20,1031nan2331,rewardcashback,1
5744,11/26/2014 15:34,23116365622345,20,1031nan2331,rewardcashback,1
5745,11/26/2014 19:04,23116365642345,20,1031nan2331,rewardcashback,1
5746,11/26/2014 19:56,23116365642345,20,1031nan2331,rewardcashback,1
5747,11/26/2014 19:30,23116365682345,20,1031nan2331,rewardcashback,1
5748,11/26/2014 20:06,23116365682345,20,1031nan2331,rewardcashback,1
5749,11/27/2014 13:43,23116365682345,20,1031nan2331,rewardcashback,1
5750,2/15/2015 14:52,23116365682345,10,10314761837,usecashback,1
5751,2/24/2015 10:15,23116365682345,9.8,10314976864,usecashback,1
5752,3/25/2015 8:30,23116365682345,40.2,10315055568,usecashback,1
5753,3/25/2015 9:02,23116365682345,1,10315055568,givecashback,1
5754,11/26/2014 19:04,23116365842345,20,1031nan2331,rewardcashback,1
5755,11/26/2014 19:56,23116365842345,20,1031nan2331,rewardcashback,1
5756,12/17/2014 20:27,23116365842345,40,10314896360,usecashback,1
5757,1/9/2015 16:02,23116365842345,50,1031nan2331,rewardcashback,1
5758,11/26/2014 19:04,23116365902345,20,1031nan2331,rewardcashback,1
5759,11/26/2014 19:57,23116365902345,20,1031nan2331,rewardcashback,1
5760,11/26/2014 19:04,23116366102345,20,1031nan2331,rewardcashback,1
5761,11/26/2014 19:56,23116366102345,20,1031nan2331,rewardcashback,1
5762,2/26/2015 21:30,23116366102345,10,10314759099,usecashback,1
5763,3/14/2015 12:19,23116366102345,30,10314761837,usecashback,1
5764,11/26/2014 19:04,23116366382345,20,1031nan2331,rewardcashback,1
5765,11/26/2014 19:57,23116366382345,20,1031nan2331,rewardcashback,1
5766,11/28/2014 2:24,23116366382345,19.2,10314761837,usecashback,1
5767,11/26/2014 19:04,23116366462345,20,1031nan2331,rewardcashback,1
5768,11/26/2014 19:57,23116366462345,20,1031nan2331,rewardcashback,1
5769,11/26/2014 19:05,23116366542345,20,1031nan2331,rewardcashback,1
5770,11/26/2014 19:57,23116366542345,20,1031nan2331,rewardcashback,1
5771,11/26/2014 19:06,23116366602345,20,1031nan2331,rewardcashback,1
5772,11/26/2014 19:58,23116366602345,20,1031nan2331,rewardcashback,1
5773,12/5/2014 9:30,23116366602345,40,10314761841,usecashback,1
5774,11/26/2014 16:31,23116366722345,20,1031nan2331,rewardcashback,1
5775,11/26/2014 14:46,23116366742345,20,1031nan2331,rewardcashback,1
5776,12/10/2014 1:19,23116366742345,20,10314761911,usecashback,1
5777,11/26/2014 19:04,23116366762345,20,1031nan2331,rewardcashback,1
5778,11/26/2014 19:57,23116366762345,20,1031nan2331,rewardcashback,1
5779,11/26/2014 19:04,23116366802345,20,1031nan2331,rewardcashback,1
5780,11/26/2014 19:57,23116366802345,20,1031nan2331,rewardcashback,1
5781,11/26/2014 14:25,23116367002345,20,1031nan2331,rewardcashback,1
5782,11/26/2014 19:05,23116367042345,20,1031nan2331,rewardcashback,1
5783,11/26/2014 19:57,23116367042345,20,1031nan2331,rewardcashback,1
5784,11/26/2014 19:04,23116367102345,20,1031nan2331,rewardcashback,1
5785,11/26/2014 19:57,23116367102345,20,1031nan2331,rewardcashback,1
5786,11/26/2014 14:56,23116367242345,20,1031nan2331,rewardcashback,1
5787,3/17/2015 22:31,23116367302345,1,10314839932,givecashback,1
5788,11/26/2014 19:05,23116367442345,20,1031nan2331,rewardcashback,1
5789,11/26/2014 19:57,23116367442345,20,1031nan2331,rewardcashback,1
5790,1/12/2015 11:48,23116367442345,40,10314761837,usecashback,1
5791,11/26/2014 19:05,23116367642345,20,1031nan2331,rewardcashback,1
5792,11/26/2014 19:57,23116367642345,20,1031nan2331,rewardcashback,1
5793,11/26/2014 19:05,23116367722345,20,1031nan2331,rewardcashback,1
5794,11/26/2014 19:57,23116367722345,20,1031nan2331,rewardcashback,1
5795,2/8/2015 10:14,23116367722345,40,10314896360,usecashback,1
5796,2/18/2015 9:01,23116367722345,40,10314896360,usecashback,1
5797,2/26/2015 13:02,23116367722345,40,10314896360,refundcashback,1
5798,3/3/2015 18:08,23116367722345,40,10314759099,usecashback,1
5799,11/26/2014 19:17,23116367762345,20,1031nan2331,rewardcashback,1
5800,11/26/2014 19:05,23116367802345,20,1031nan2331,rewardcashback,1
5801,11/26/2014 19:57,23116367802345,20,1031nan2331,rewardcashback,1
5802,11/26/2014 19:05,23116367902345,20,1031nan2331,rewardcashback,1
5803,11/26/2014 19:57,23116367902345,20,1031nan2331,rewardcashback,1
5804,2/23/2015 23:18,23116367902345,40,10314925016,usecashback,1
5805,2/24/2015 7:19,23116367902345,38,10314925016,usecashback,1
5806,11/26/2014 18:37,23116368062345,20,1031nan2331,rewardcashback,1
5807,11/26/2014 19:05,23116368102345,20,1031nan2331,rewardcashback,1
5808,11/26/2014 19:57,23116368102345,20,1031nan2331,rewardcashback,1
5809,11/26/2014 19:05,23116368502345,20,1031nan2331,rewardcashback,1
5810,11/26/2014 19:57,23116368502345,20,1031nan2331,rewardcashback,1
5811,12/11/2014 7:37,23116368502345,40,10314896360,usecashback,1
5812,12/17/2014 21:33,23116368502345,40,10314896360,refundcashback,1
5813,2/21/2015 16:37,23116368502345,40,10314761837,usecashback,1
5814,2/22/2015 7:44,23116368502345,40,10314761837,usecashback,1
5815,3/7/2015 7:02,23116368502345,39.2,10314925016,usecashback,1
5816,11/26/2014 19:05,23116368762345,20,1031nan2331,rewardcashback,1
5817,11/26/2014 19:57,23116368762345,20,1031nan2331,rewardcashback,1
5818,2/23/2015 21:52,23116368762345,40,10314925016,usecashback,1
5819,11/26/2014 19:05,23116368962345,20,1031nan2331,rewardcashback,1
5820,11/26/2014 19:58,23116368962345,20,1031nan2331,rewardcashback,1
5821,12/19/2014 8:57,23116368962345,40,10314761891,usecashback,1
5822,12/19/2014 9:04,23116368962345,40,10314761891,usecashback,1
5823,11/26/2014 19:05,23116369222345,20,1031nan2331,rewardcashback,1
5824,11/26/2014 19:58,23116369222345,20,1031nan2331,rewardcashback,1
5825,3/7/2015 22:53,23116369222345,40,10314761829,usecashback,1
5826,11/26/2014 19:06,23116369422345,20,1031nan2331,rewardcashback,1
5827,11/26/2014 19:58,23116369422345,20,1031nan2331,rewardcashback,1
5828,11/26/2014 20:11,23116369522345,20,1031nan2331,rewardcashback,1
5829,11/26/2014 19:08,23116369842345,20,1031nan2331,rewardcashback,1
5830,11/26/2014 20:04,23116369842345,20,1031nan2331,rewardcashback,1
5831,11/27/2014 13:08,23116369842345,20,1031nan2331,rewardcashback,1
5832,11/26/2014 19:06,23116369902345,20,1031nan2331,rewardcashback,1
5833,11/26/2014 19:58,23116369902345,20,1031nan2331,rewardcashback,1
5834,11/26/2014 16:18,23116369962345,20,1031nan2331,rewardcashback,1
5835,2/18/2015 15:16,23116369962345,20,10314761837,usecashback,1
5836,11/26/2014 19:06,23116370762345,20,1031nan2331,rewardcashback,1
5837,11/26/2014 19:58,23116370762345,20,1031nan2331,rewardcashback,1
5838,12/10/2014 1:09,23116370762345,40,10314761841,usecashback,1
5839,12/10/2014 1:30,23116370762345,40,10314761841,usecashback,1
5840,11/26/2014 19:06,23116370782345,20,1031nan2331,rewardcashback,1
5841,11/26/2014 19:58,23116370782345,20,1031nan2331,rewardcashback,1
5842,11/26/2014 15:34,23116370882345,20,1031nan2331,rewardcashback,1
5843,11/26/2014 19:07,23116370942345,20,1031nan2331,rewardcashback,1
5844,11/26/2014 19:59,23116370942345,20,1031nan2331,rewardcashback,1
5845,11/26/2014 19:06,23116370962345,20,1031nan2331,rewardcashback,1
5846,11/26/2014 19:58,23116370962345,20,1031nan2331,rewardcashback,1
5847,11/26/2014 19:06,23116371042345,20,1031nan2331,rewardcashback,1
5848,11/26/2014 19:59,23116371042345,20,1031nan2331,rewardcashback,1
5849,11/26/2014 19:06,23116371302345,20,1031nan2331,rewardcashback,1
5850,11/26/2014 19:59,23116371302345,20,1031nan2331,rewardcashback,1
5851,2/23/2015 20:18,23116371302345,21,10314793765,usecashback,1
5852,2/23/2015 20:18,23116371302345,19,10314793765,usecashback,1
5853,11/26/2014 19:06,23116371462345,20,1031nan2331,rewardcashback,1
5854,11/26/2014 19:59,23116371462345,20,1031nan2331,rewardcashback,1
5855,2/16/2015 13:26,23116371462345,40,10314761837,usecashback,1
5856,11/26/2014 19:06,23116371562345,20,1031nan2331,rewardcashback,1
5857,11/26/2014 19:59,23116371562345,20,1031nan2331,rewardcashback,1
5858,11/26/2014 19:07,23116371822345,20,1031nan2331,rewardcashback,1
5859,11/26/2014 20:01,23116371822345,20,1031nan2331,rewardcashback,1
5860,11/26/2014 19:07,23116371902345,20,1031nan2331,rewardcashback,1
5861,11/26/2014 19:59,23116371902345,20,1031nan2331,rewardcashback,1
5862,12/25/2014 11:21,23116371902345,40,10314761891,usecashback,1
5863,11/26/2014 19:07,23116372042345,20,1031nan2331,rewardcashback,1
5864,11/26/2014 19:59,23116372042345,20,1031nan2331,rewardcashback,1
5865,12/17/2014 23:22,23116372042345,40,10314896360,usecashback,1
5866,12/22/2014 9:31,23116372042345,50,1031nan2331,rewardcashback,1
5867,12/22/2014 9:42,23116372042345,50,1031nan2331,rewardcashback,1
5868,12/22/2014 9:50,23116372042345,99,10314896360,usecashback,1
5869,12/22/2014 9:54,23116372042345,1,10314761891,usecashback,1
5870,11/26/2014 15:17,23116372322345,20,1031nan2331,rewardcashback,1
5871,11/26/2014 19:07,23116372462345,20,1031nan2331,rewardcashback,1
5872,11/26/2014 19:59,23116372462345,20,1031nan2331,rewardcashback,1
5873,11/26/2014 19:10,23116372842345,20,1031nan2331,rewardcashback,1
5874,11/26/2014 20:04,23116372842345,20,1031nan2331,rewardcashback,1
5875,11/27/2014 13:18,23116372842345,20,1031nan2331,rewardcashback,1
5876,11/26/2014 19:07,23116372902345,20,1031nan2331,rewardcashback,1
5877,11/26/2014 20:01,23116372902345,20,1031nan2331,rewardcashback,1
5878,11/26/2014 17:30,23116372962345,20,1031nan2331,rewardcashback,1
5879,11/30/2014 17:13,23116372962345,20,10314892608,usecashback,1
5880,12/18/2014 20:33,23116372962345,20,10314793779,usecashback,1
5881,11/26/2014 19:19,23116373142345,20,1031nan2331,rewardcashback,1
5882,11/26/2014 20:04,23116373142345,20,1031nan2331,rewardcashback,1
5883,11/27/2014 13:21,23116373142345,20,1031nan2331,rewardcashback,1
5884,11/26/2014 19:07,23116373162345,20,1031nan2331,rewardcashback,1
5885,11/26/2014 20:01,23116373162345,20,1031nan2331,rewardcashback,1
5886,10/15/2014 13:48,23116373182345,50,1031nan2331,rewardcashback,1
5887,10/17/2014 0:37,23116373182345,50,10314901014,usecashback,1
5888,12/12/2014 2:36,23116373182345,50,1031nan2331,rewardcashback,1
5889,12/17/2014 23:05,23116373182345,50,10314896360,usecashback,1
5890,1/21/2015 12:57,23116373182345,50,10314896360,refundcashback,1
5891,1/24/2015 21:35,23116373182345,50,10314791099,usecashback,1
5892,11/26/2014 19:07,23116373782345,20,1031nan2331,rewardcashback,1
5893,11/26/2014 20:01,23116373782345,20,1031nan2331,rewardcashback,1
5894,3/14/2015 22:45,23116373782345,40,10314896360,usecashback,1
5895,11/26/2014 15:42,23116373842345,20,1031nan2331,rewardcashback,1
5896,11/26/2014 19:13,23116373942345,20,1031nan2331,rewardcashback,1
5897,11/26/2014 20:04,23116373942345,20,1031nan2331,rewardcashback,1
5898,11/27/2014 13:19,23116373942345,20,1031nan2331,rewardcashback,1
5899,11/26/2014 17:51,23116374022345,20,1031nan2331,rewardcashback,1
5900,1/13/2015 11:17,23116374022345,20,10314761891,usecashback,1
5901,11/26/2014 19:08,23116374142345,20,1031nan2331,rewardcashback,1
5902,11/26/2014 20:01,23116374142345,20,1031nan2331,rewardcashback,1
5903,12/17/2014 20:46,23116374142345,40,10314896360,usecashback,1
5904,12/21/2014 11:18,23116374142345,40,10314761891,usecashback,1
5905,11/26/2014 18:41,23116374262345,20,1031nan2331,rewardcashback,1
5906,12/14/2014 12:00,23116374262345,20,10314896360,usecashback,1
5907,1/16/2015 21:47,23116374322345,9.5,10314761841,refundtopupwallet,2
5908,1/17/2015 11:14,23116374322345,9.5,10314761841,refundtopupreversewallet,2
5909,11/26/2014 19:08,23116374342345,20,1031nan2331,rewardcashback,1
5910,11/26/2014 20:02,23116374342345,20,1031nan2331,rewardcashback,1
5911,2/5/2015 9:52,23116374342345,40,10314761841,usecashback,1
5912,3/19/2015 22:03,23116374342345,1,10314824738,givecashback,1
5913,11/26/2014 19:08,23116374462345,20,1031nan2331,rewardcashback,1
5914,11/26/2014 20:02,23116374462345,20,1031nan2331,rewardcashback,1
5915,1/6/2015 20:17,23116374462345,40,10314886356,usecashback,1
5916,11/26/2014 18:22,23116374542345,20,1031nan2331,rewardcashback,1
5917,12/1/2014 14:42,23116374542345,20,10314896360,usecashback,1
5918,12/17/2014 18:25,23116374542345,50,1031nan2331,rewardcashback,1
5919,12/18/2014 18:45,23116374542345,50,1031nan2331,rewardcashback,1
5920,12/19/2014 15:38,23116374542345,50,1031nan2331,rewardcashback,1
5921,12/19/2014 15:42,23116374542345,50,1031nan2331,rewardcashback,1
5922,12/19/2014 15:46,23116374542345,50,1031nan2331,rewardcashback,1
5923,12/19/2014 15:50,23116374542345,50,1031nan2331,rewardcashback,1
5924,12/19/2014 15:53,23116374542345,50,1031nan2331,rewardcashback,1
5925,12/25/2014 11:17,23116374542345,50,1031nan2331,rewardcashback,1
5926,12/25/2014 14:39,23116374542345,50,1031nan2331,rewardcashback,1
5927,12/25/2014 15:05,23116374542345,50,1031nan2331,rewardcashback,1
5928,12/25/2014 15:13,23116374542345,50,1031nan2331,rewardcashback,1
5929,12/25/2014 15:35,23116374542345,50,1031nan2331,rewardcashback,1
