,parentCouponId,paymentId,userId
18128,54,,23116475122345
18129,26,,23116475142345
18130,54,,23116475142345
18131,54,,23116475202345
18132,26,,23116475222345
18133,54,,23116475222345
18134,26,,23116475262345
18135,54,,23116475262345
18136,26,,23116475282345
18137,54,,23116475282345
18138,26,,23116475362345
18139,54,,23116475362345
18140,2,,23116475422345
18141,26,25961514,23116475422345
18142,2,,23116475522345
18143,26,,23116475522345
18144,54,,23116475522345
18145,26,,23116475562345
18146,54,,23116475562345
18147,26,,23116475682345
18148,54,,23116475682345
18149,26,,23116475702345
18150,54,,23116475702345
18151,26,,23116475782345
18152,54,,23116475782345
18153,26,,23116475802345
18154,54,,23116475802345
18155,2,,23116475822345
18156,26,25203498,23116475822345
18157,24,25483420,23116475822345
18158,26,,23116475882345
18159,54,,23116475882345
18160,4,18463062,23116475902345
18161,54,,23116475902345
18162,2,20521786,23116475922345
18163,54,,23116475922345
18164,26,,23116475942345
18165,54,,23116475942345
18166,26,,23116475982345
18167,54,,23116475982345
18168,26,,23116476082345
18169,54,,23116476082345
18170,2,,23116476162345
18171,26,,23116476162345
18172,54,,23116476162345
18173,2,,23116476342345
18174,26,25969592,23116476342345
18175,26,,23116476402345
18176,54,,23116476402345
18177,26,,23116476562345
18178,54,,23116476562345
18179,26,,23116476582345
18180,54,28122680,23116476582345
18181,2,,23116476642345
18182,26,,23116476642345
18183,54,,23116476642345
18184,26,,23116476782345
18185,54,,23116476782345
18186,26,,23116476902345
18187,54,,23116476902345
18188,26,24777490,23116476922345
18189,26,,23116476942345
18190,2,,23116476982345
18191,26,,23116476982345
18192,54,,23116476982345
18193,2,,23116477022345
18194,4,17623182,23116477022345
18195,26,25806058,23116477022345
18196,4,18471356,23116477102345
18197,44,29143920,23116477102345
18198,26,,23116477242345
18199,54,,23116477242345
18200,2,,23116477302345
18201,26,25905948,23116477302345
18202,26,,23116477362345
18203,54,,23116477362345
18204,26,,23116477562345
18205,54,,23116477562345
18206,26,,23116477702345
18207,54,,23116477702345
18208,26,,23116477862345
18209,54,,23116477862345
18210,2,,23116477922345
18211,26,,23116477922345
18212,54,,23116477922345
18213,26,,23116477982345
18214,54,,23116477982345
18215,26,,23116478002345
18216,54,,23116478002345
18217,2,,23116478042345
18218,26,,23116478042345
18219,54,,23116478042345
18220,2,,23116478082345
18221,26,,23116478082345
18222,54,,23116478082345
18223,26,,23116478102345
18224,54,,23116478102345
18225,26,,23116478142345
18226,54,,23116478142345
18227,26,,23116478262345
18228,54,,23116478262345
18229,2,,23116478342345
18230,26,25373436,23116478342345
18231,2,,23116478582345
18232,26,,23116478582345
18233,54,,23116478582345
18234,2,18910486,23116478642345
18235,26,,23116478642345
18236,26,,23116478762345
18237,54,,23116478762345
18238,26,,23116478882345
18239,54,,23116478882345
18240,2,,23116478922345
18241,26,25619380,23116478922345
18242,26,,23116478962345
18243,54,,23116478962345
18244,26,,23116479002345
18245,54,,23116479002345
18246,2,,23116479082345
18247,26,26017516,23116479082345
18248,2,,23116479102345
18249,4,17593474,23116479102345
18250,26,,23116479102345
18251,54,,23116479102345
18252,2,20359280,23116479122345
18253,54,,23116479122345
18254,54,,23116479202345
18255,4,18297794,23116479222345
18256,26,25838584,23116479222345
18257,24,28241986,23116479222345
18258,2,,23116479262345
18259,26,,23116479262345
18260,54,,23116479262345
18261,26,25785652,23116479362345
18262,2,,23116479402345
18263,26,26214672,23116479402345
18264,54,,23116479402345
18265,26,,23116479502345
18266,54,,23116479502345
18267,2,,23116479542345
18268,26,26119980,23116479542345
18269,26,,23116479562345
18270,54,,23116479562345
18271,54,,23116479662345
18272,26,,23116479722345
18273,54,,23116479722345
18274,54,,23116479862345
18275,2,,23116479902345
18276,26,25967214,23116479902345
18277,2,,23116479962345
18278,26,,23116479962345
18279,54,,23116479962345
18280,26,,23116480042345
18281,54,,23116480042345
18282,26,,23116480222345
18283,54,,23116480222345
18284,26,,23116480242345
18285,54,,23116480242345
18286,26,,23116480302345
18287,54,,23116480302345
18288,2,,23116480362345
18289,26,,23116480362345
18290,54,,23116480362345
18291,2,,23116480382345
18292,26,,23116480382345
18293,54,,23116480382345
18294,26,,23116480662345
18295,54,,23116480662345
18296,2,,23116480762345
18297,26,,23116480762345
18298,54,,23116480762345
18299,26,,23116480902345
18300,54,,23116480902345
18301,2,,23116480922345
18302,26,,23116480922345
18303,2,,23116480962345
18304,26,,23116480962345
18305,54,,23116480962345
18306,2,,23116480982345
18307,26,,23116480982345
18308,54,,23116480982345
18309,2,,23116481122345
18310,26,25131720,23116481122345
18311,24,25570498,23116481122345
18312,2,17814688,23116481142345
18313,26,,23116481142345
18314,54,,23116481142345
18315,2,,23116481222345
18316,26,,23116481222345
18317,54,,23116481222345
18318,2,,23116481322345
18319,26,,23116481322345
18320,54,,23116481322345
18321,26,,23116481562345
18322,54,,23116481562345
18323,2,,23116481762345
18324,26,26020368,23116481762345
18325,26,,23116481782345
18326,54,,23116481782345
18327,2,,23116481802345
18328,26,,23116481802345
18329,54,,23116481802345
18330,26,,23116481902345
18331,54,,23116481902345
18332,2,,23116481962345
18333,26,26020828,23116481962345
18334,54,,23116481982345
18335,2,,23116482022345
18336,26,,23116482022345
18337,54,,23116482022345
18338,2,,23116482082345
18339,4,18833046,23116482082345
18340,26,,23116482082345
18341,54,,23116482082345
18342,54,,23116482122345
18343,2,,23116482222345
18344,26,26021792,23116482222345
18345,2,,23116482282345
18346,26,,23116482282345
18347,54,,23116482282345
18348,26,25208508,23116482302345
18349,24,25569046,23116482302345
18350,2,,23116482402345
18351,26,,23116482402345
18352,54,,23116482402345
18353,54,,23116482482345
18354,2,,23116482502345
18355,26,26022628,23116482502345
18356,26,,23116482562345
18357,54,,23116482562345
18358,26,,23116482662345
18359,54,,23116482662345
18360,26,,23116482702345
18361,54,,23116482702345
18362,2,,23116482722345
18363,26,,23116482722345
18364,54,,23116482722345
18365,2,,23116482782345
18366,26,,23116482782345
18367,54,,23116482782345
18368,26,,23116482802345
18369,54,,23116482802345
18370,54,,23116482822345
18371,2,,23116483042345
18372,26,,23116483042345
18373,54,,23116483042345
18374,26,,23116483202345
18375,54,,23116483202345
18376,32,26685808,23116483422345
18377,2,,23116483442345
18378,26,,23116483442345
18379,54,,23116483442345
18380,26,24951156,23116483662345
18381,26,,23116483822345
18382,54,,23116483822345
18383,26,,23116484022345
18384,54,,23116484022345
18385,26,,23116484042345
18386,54,,23116484042345
18387,2,,23116484242345
18388,26,,23116484242345
18389,54,,23116484242345
18390,26,,23116484422345
18391,54,,23116484422345
18392,2,,23116484442345
18393,26,,23116484442345
18394,54,,23116484442345
18395,26,,23116484642345
18396,54,,23116484642345
18397,2,,23116484702345
18398,26,,23116484702345
18399,54,,23116484702345
18400,26,,23116484742345
18401,54,,23116484742345
18402,2,,23116484902345
18403,26,,23116484902345
18404,54,,23116484902345
18405,26,,23116484962345
18406,54,,23116484962345
18407,54,,23116485122345
18408,26,,23116485142345
18409,54,,23116485142345
18410,2,,23116485242345
18411,26,25746760,23116485242345
18412,26,,23116485262345
18413,54,,23116485262345
18414,26,,23116485302345
18415,54,,23116485302345
18416,26,,23116485342345
18417,54,,23116485342345
18418,2,17577820,23116485422345
18419,2,,23116485502345
18420,26,,23116485502345
18421,54,,23116485502345
18422,26,,23116485522345
18423,54,,23116485522345
18424,2,,23116485542345
18425,26,,23116485542345
18426,54,,23116485542345
18427,26,,23116485562345
18428,54,,23116485562345
18429,26,25381962,23116485682345
18430,26,25035780,23116485742345
18431,26,,23116485922345
18432,54,,23116485922345
18433,4,18011386,23116486042345
18434,26,,23116486102345
18435,54,,23116486102345
18436,4,,23116486262345
18437,26,,23116486342345
18438,54,,23116486342345
18439,2,,23116486382345
18440,26,26007806,23116486382345
18441,2,,23116486522345
18442,26,,23116486522345
18443,54,,23116486522345
18444,2,,23116486562345
18445,26,,23116486642345
18446,54,,23116486642345
18447,26,,23116486682345
18448,2,,23116486722345
18449,54,,23116486722345
18450,26,,23116486782345
18451,54,,23116486782345
18452,2,,23116486862345
18453,26,,23116486862345
18454,54,,23116486862345
18455,2,,23116486962345
18456,54,,23116486962345
18457,2,,23116487102345
18458,26,,23116487102345
18459,54,,23116487102345
18460,26,,23116487222345
18461,54,,23116487222345
18462,26,,23116487422345
18463,54,,23116487422345
18464,26,,23116487442345
18465,54,,23116487442345
18466,26,,23116487602345
18467,54,,23116487602345
18468,26,,23116487622345
18469,54,,23116487622345
18470,26,,23116487882345
18471,54,27535780,23116487882345
18472,26,,23116488282345
18473,54,,23116488282345
18474,26,,23116488302345
18475,54,,23116488302345
18476,2,,23116488322345
18477,26,,23116488322345
18478,54,,23116488322345
18479,2,,23116488362345
18480,26,,23116488602345
18481,54,,23116488602345
18482,54,,23116488662345
18483,26,24938710,23116488942345
18484,54,,23116489002345
18485,26,,23116489022345
18486,54,,23116489022345
18487,54,,23116489042345
18488,2,,23116489062345
18489,26,,23116489062345
18490,54,,23116489062345
18491,2,,23116489242345
18492,26,,23116489242345
18493,54,,23116489242345
18494,26,,23116489302345
18495,54,,23116489302345
18496,26,,23116489522345
18497,54,,23116489522345
18498,26,,23116489622345
18499,54,,23116489622345
18500,2,,23116489762345
18501,26,,23116489762345
18502,54,,23116489762345
18503,26,,23116489782345
18504,54,,23116489782345
18505,2,,23116489802345
18506,26,,23116489802345
18507,54,,23116489802345
18508,2,,23116489822345
18509,26,,23116489822345
18510,54,,23116489822345
18511,26,,23116489942345
18512,54,,23116489942345
18513,2,,23116489962345
18514,26,,23116489962345
18515,54,,23116489962345
18516,26,,23116489982345
18517,54,,23116489982345
18518,26,,23116490002345
18519,54,,23116490002345
18520,2,,23116490022345
18521,26,,23116490022345
18522,54,,23116490022345
18523,2,,23116490042345
18524,26,,23116490042345
18525,54,,23116490042345
18526,54,,23116490142345
18527,26,,23116490262345
18528,54,,23116490262345
18529,26,,23116490322345
18530,54,,23116490322345
18531,54,,23116490462345
18532,2,,23116490522345
18533,26,25733748,23116490522345
18534,26,,23116490562345
18535,54,,23116490562345
18536,26,,23116490662345
18537,54,,23116490662345
18538,26,,23116490722345
18539,54,,23116490722345
18540,26,,23116490742345
18541,54,,23116490742345
18542,2,,23116490862345
18543,26,,23116490862345
18544,54,,23116490862345
18545,26,,23116490902345
18546,54,,23116490902345
18547,26,,23116490922345
18548,54,,23116490922345
18549,26,,23116490942345
18550,54,,23116490942345
18551,2,,23116491042345
18552,26,25094014,23116491042345
18553,26,,23116491082345
18554,54,,23116491082345
18555,26,,23116491162345
18556,54,,23116491162345
18557,26,,23116491342345
18558,54,,23116491342345
18559,2,,23116491382345
18560,26,,23116491382345
18561,54,,23116491382345
18562,26,,23116491422345
18563,54,27595730,23116491422345
18564,2,,23116491442345
18565,26,,23116491442345
18566,54,,23116491442345
18567,26,,23116491702345
18568,26,,23116491742345
18569,54,,23116491742345
18570,26,,23116491762345
18571,54,,23116491762345
18572,26,,23116491782345
18573,54,,23116491782345
18574,26,,23116491822345
18575,54,,23116491822345
18576,26,,23116491842345
18577,54,,23116491842345
18578,26,,23116491922345
18579,54,,23116491922345
18580,2,17147474,23116491942345
18581,54,,23116491942345
18582,26,,23116492062345
18583,54,,23116492062345
18584,26,,23116492162345
18585,54,,23116492162345
18586,2,,23116492182345
18587,26,,23116492182345
18588,54,,23116492182345
18589,26,,23116492262345
18590,54,,23116492262345
18591,4,17940260,23116492462345
18592,26,,23116492462345
18593,54,,23116492462345
18594,2,,23116492642345
18595,26,,23116492642345
18596,54,,23116492642345
18597,26,,23116492662345
18598,54,,23116492662345
18599,26,,23116492682345
18600,54,,23116492682345
18601,2,,23116492742345
18602,26,,23116492742345
18603,26,,23116492862345
18604,54,,23116492862345
18605,26,,23116492882345
18606,54,,23116492882345
18607,26,,23116492902345
18608,54,,23116492902345
18609,26,,23116492922345
18610,54,,23116492922345
18611,26,,23116493022345
18612,54,,23116493022345
18613,26,,23116493082345
18614,54,,23116493082345
18615,26,,23116493202345
18616,54,,23116493202345
18617,2,,23116493322345
18618,26,,23116493322345
18619,54,,23116493322345
18620,26,,23116493462345
18621,54,,23116493462345
18622,2,,23116493502345
18623,26,,23116493502345
18624,54,,23116493502345
18625,2,,23116493522345
18626,26,,23116493522345
18627,26,,23116493682345
18628,54,,23116493682345
18629,2,,23116493702345
18630,26,,23116493702345
18631,54,,23116493702345
18632,26,,23116493722345
18633,54,,23116493722345
18634,26,,23116493822345
18635,54,,23116493822345
18636,26,,23116493902345
18637,54,,23116493902345
18638,26,,23116493922345
18639,54,,23116493922345
18640,26,,23116493942345
18641,54,,23116493942345
18642,26,,23116494022345
18643,54,,23116494022345
18644,54,,23116494042345
18645,26,,23116494082345
18646,54,,23116494082345
18647,2,,23116494202345
18648,26,,23116494202345
18649,54,27584926,23116494202345
18650,26,,23116494362345
18651,54,,23116494362345
18652,2,,23116494382345
18653,2,18174112,23116494582345
18654,26,,23116494582345
18655,54,,23116494582345
18656,26,25203242,23116494622345
18657,2,,23116494702345
18658,26,25562898,23116494702345
18659,26,,23116494782345
18660,2,,23116494842345
18661,26,25833472,23116494842345
18662,26,,23116494902345
18663,54,,23116494902345
18664,26,,23116494922345
18665,54,,23116494922345
18666,26,,23116494962345
18667,54,,23116494962345
18668,26,,23116495022345
18669,54,,23116495022345
18670,2,,23116495042345
18671,26,,23116495042345
18672,54,,23116495042345
18673,2,16091116,23116495122345
18674,54,,23116495122345
18675,2,,23116495182345
18676,4,18230760,23116495182345
18677,54,,23116495182345
18678,26,,23116495302345
18679,54,,23116495302345
18680,26,,23116495342345
18681,54,,23116495342345
18682,26,,23116495362345
18683,54,,23116495362345
18684,26,,23116495462345
18685,54,,23116495462345
18686,2,,23116495762345
18687,26,,23116495762345
18688,54,,23116495762345
18689,26,,23116495782345
18690,54,,23116495782345
18691,54,,23116495822345
18692,26,,23116495862345
18693,54,,23116495862345
18694,26,,23116495902345
18695,54,,23116495902345
18696,26,,23116495982345
18697,54,,23116495982345
18698,26,,23116496022345
18699,54,,23116496022345
18700,26,,23116496662345
18701,54,,23116496662345
18702,54,,23116496682345
18703,2,,23116496782345
18704,26,,23116496782345
18705,54,,23116496782345
18706,26,,23116496902345
18707,54,,23116496902345
18708,2,,23116496942345
18709,26,,23116496942345
18710,54,,23116496942345
18711,26,,23116497122345
18712,54,,23116497122345
18713,26,,23116497222345
18714,54,,23116497222345
18715,2,17246378,23116497322345
18716,26,,23116497322345
18717,54,,23116497322345
18718,26,,23116497362345
18719,54,,23116497362345
18720,26,,23116497402345
18721,54,,23116497402345
18722,26,,23116497502345
18723,54,,23116497502345
18724,26,,23116497702345
18725,54,,23116497702345
18726,26,25844952,23116497722345
18727,26,25992420,23116497842345
18728,2,,23116497982345
18729,26,,23116497982345
18730,54,,23116497982345
18731,26,,23116498002345
18732,54,,23116498002345
18733,26,,23116498162345
18734,54,,23116498162345
18735,26,,23116498262345
18736,54,,23116498262345
18737,26,,23116498362345
18738,54,,23116498362345
18739,2,,23116498382345
18740,26,,23116498382345
18741,54,,23116498382345
18742,26,,23116498442345
18743,54,,23116498442345
18744,26,25371438,23116498502345
18745,4,17321490,23116498602345
18746,26,25356966,23116498602345
18747,26,,23116498662345
18748,54,,23116498662345
18749,2,,23116498762345
18750,26,,23116498762345
18751,54,27741782,23116498762345
18752,54,,23116498842345
18753,26,,23116498902345
18754,54,,23116498902345
18755,2,,23116498942345
18756,26,25934418,23116498942345
18757,26,,23116498982345
18758,54,,23116498982345
18759,26,,23116499022345
18760,54,,23116499022345
18761,26,,23116499042345
18762,54,,23116499142345
18763,26,,23116499222345
18764,54,,23116499222345
18765,26,,23116499262345
18766,54,,23116499262345
18767,2,17511594,23116499282345
18768,4,17540810,23116499282345
18769,2,,23116499342345
18770,26,25934158,23116499342345
18771,26,,23116499362345
18772,54,,23116499362345
18773,26,,23116499442345
18774,54,,23116499442345
18775,26,,23116499582345
18776,54,,23116499582345
18777,34,28818796,23116499582345
18778,2,,23116499702345
18779,54,,23116499702345
18780,26,,23116499722345
18781,54,,23116499722345
18782,26,,23116499762345
18783,54,,23116499762345
18784,26,,23116499862345
18785,54,,23116499862345
18786,54,,23116499902345
18787,26,,23116499982345
18788,54,,23116499982345
18789,2,,23116500062345
18790,26,,23116500062345
18791,54,,23116500062345
18792,54,,23116500162345
18793,54,,23116500202345
18794,26,,23116500282345
18795,54,,23116500282345
18796,26,,23116500362345
18797,54,,23116500362345
18798,26,,23116500382345
18799,54,,23116500382345
18800,26,,23116500402345
18801,54,,23116500402345
18802,26,,23116500542345
18803,54,,23116500542345
18804,2,,23116500562345
18805,26,,23116500562345
18806,54,,23116500562345
18807,26,,23116500662345
18808,54,,23116500662345
18809,26,,23116500762345
18810,54,,23116500762345
18811,2,,23116500782345
18812,26,,23116500782345
18813,54,,23116500782345
18814,26,,23116500802345
18815,54,,23116500802345
18816,2,,23116500822345
18817,26,,23116500822345
18818,54,,23116500822345
18819,2,19724320,23116500902345
18820,26,,23116500902345
18821,54,,23116500902345
18822,26,,23116501042345
18823,54,,23116501042345
18824,34,28621684,23116501062345
18825,24,28623056,23116501062345
18826,2,17168326,23116501082345
18827,2,,23116501102345
18828,26,,23116501102345
18829,54,,23116501102345
18830,26,,23116501282345
18831,54,,23116501282345
18832,26,,23116501322345
18833,54,,23116501322345
18834,2,,23116501422345
18835,26,,23116501422345
18836,54,,23116501422345
18837,2,,23116501482345
18838,26,25317114,23116501482345
18839,54,,23116501502345
18840,26,,23116501602345
18841,26,25077534,23116501662345
18842,26,,23116501702345
18843,54,,23116501702345
18844,26,25307674,23116501762345
18845,2,,23116501822345
18846,26,,23116501822345
18847,54,,23116501822345
18848,26,,23116502022345
18849,54,,23116502022345
18850,26,,23116502062345
18851,54,,23116502062345
18852,54,27760432,23116502142345
18853,26,,23116502202345
18854,54,,23116502202345
18855,26,,23116502222345
18856,54,,23116502222345
18857,26,,23116502242345
18858,54,,23116502242345
18859,26,,23116502262345
18860,54,,23116502262345
18861,54,,23116502302345
18862,26,25977840,23116502402345
18863,26,,23116502422345
18864,54,,23116502422345
18865,4,17463480,23116502622345
18866,26,25263934,23116502622345
18867,24,25499510,23116502622345
18868,26,,23116502762345
18869,54,,23116502762345
18870,26,,23116502902345
18871,54,,23116502902345
18872,26,,23116502982345
18873,54,,23116502982345
18874,54,,23116503002345
18875,26,,23116503102345
18876,54,,23116503102345
18877,2,,23116503142345
18878,26,,23116503142345
18879,54,,23116503142345
18880,26,,23116503162345
18881,54,,23116503162345
18882,26,,23116503222345
18883,54,,23116503222345
18884,26,,23116503342345
18885,54,,23116503342345
18886,26,,23116503362345
18887,54,,23116503362345
18888,26,,23116503442345
18889,54,,23116503442345
18890,26,,23116503462345
18891,54,,23116503462345
18892,26,,23116503602345
18893,54,,23116503602345
18894,26,,23116503622345
18895,54,,23116503622345
18896,26,,23116503742345
18897,54,,23116503742345
18898,26,,23116503782345
18899,54,,23116503782345
18900,26,,23116503822345
18901,54,,23116503822345
18902,26,,23116503942345
18903,54,,23116503942345
18904,2,17212976,23116504002345
18905,4,17250724,23116504002345
18906,26,,23116504002345
18907,54,,23116504002345
18908,26,,23116504182345
18909,54,,23116504182345
18910,26,,23116504222345
18911,54,,23116504222345
18912,54,,23116504342345
18913,2,,23116504382345
18914,26,,23116504382345
18915,54,,23116504382345
18916,54,,23116504542345
18917,26,,23116504562345
18918,54,,23116504562345
18919,26,,23116504662345
18920,54,,23116504662345
18921,26,,23116504722345
18922,54,,23116504722345
18923,26,,23116504762345
18924,54,,23116504762345
18925,2,,23116504782345
18926,26,,23116504782345
18927,54,,23116504782345
18928,2,,23116504802345
18929,4,18691536,23116504802345
18930,26,25106090,23116504802345
18931,26,,23116504822345
18932,54,,23116504822345
18933,2,19287198,23116504862345
18934,26,,23116504862345
18935,54,,23116504862345
18936,2,,23116505062345
18937,26,,23116505062345
18938,54,,23116505062345
18939,26,,23116505102345
18940,54,,23116505102345
18941,54,,23116505202345
18942,26,,23116505282345
18943,54,,23116505282345
18944,26,,23116505342345
18945,54,,23116505342345
18946,26,,23116505402345
18947,54,,23116505402345
18948,2,,23116505482345
18949,26,,23116505482345
18950,54,,23116505482345
18951,26,,23116505522345
18952,54,,23116505522345
18953,26,,23116505542345
18954,54,,23116505542345
18955,2,,23116505562345
18956,26,25136036,23116505562345
18957,2,17758124,23116505622345
18958,4,18297214,23116505622345
18959,2,,23116505742345
18960,26,,23116505742345
18961,54,,23116505742345
18962,2,,23116505762345
18963,4,17495750,23116505762345
18964,26,,23116505762345
18965,54,,23116505762345
18966,54,,23116505822345
18967,2,,23116505962345
18968,54,,23116505982345
18969,26,,23116506102345
18970,54,,23116506102345
18971,26,,23116506262345
18972,54,,23116506262345
18973,26,,23116506382345
18974,54,,23116506382345
18975,26,,23116506422345
18976,54,,23116506422345
18977,26,,23116506502345
18978,54,,23116506502345
18979,54,,23116506542345
18980,26,,23116506722345
18981,54,,23116506722345
18982,2,,23116506822345
18983,26,24848548,23116506822345
18984,26,,23116506942345
18985,54,,23116506942345
18986,2,,23116507002345
18987,54,,23116507002345
18988,54,,23116507062345
18989,26,,23116507082345
18990,54,,23116507082345
18991,26,,23116507102345
18992,54,,23116507102345
18993,26,,23116507182345
18994,54,,23116507182345
18995,2,,23116507222345
18996,26,,23116507222345
18997,54,,23116507222345
18998,2,,23116507302345
18999,26,,23116507302345
19000,54,,23116507302345
19001,2,,23116507422345
19002,26,,23116507422345
19003,54,,23116507422345
19004,26,,23116507522345
19005,54,,23116507522345
19006,26,,23116507602345
19007,54,,23116507602345
19008,26,,23116507762345
19009,54,,23116507762345
19010,2,,23116507782345
19011,26,,23116507782345
19012,54,,23116507782345
19013,4,17692660,23116507822345
19014,54,,23116507822345
19015,26,,23116507862345
19016,54,,23116507862345
19017,2,,23116507982345
19018,26,,23116507982345
19019,54,,23116507982345
19020,2,,23116508142345
19021,26,,23116508142345
19022,54,,23116508142345
19023,2,,23116508302345
19024,4,,23116508302345
19025,26,,23116508302345
19026,54,27941744,23116508302345
19027,2,,23116508382345
19028,26,,23116508382345
19029,54,,23116508382345
19030,54,,23116508462345
19031,2,,23116508502345
19032,26,,23116508502345
19033,54,,23116508502345
19034,26,25340120,23116508542345
19035,26,,23116508642345
19036,54,,23116508642345
19037,4,18206028,23116508662345
19038,26,25476818,23116508662345
19039,2,,23116508762345
19040,26,,23116508762345
19041,54,,23116508762345
19042,2,,23116508842345
19043,26,,23116508842345
19044,54,,23116508842345
19045,26,,23116508862345
19046,54,,23116508862345
19047,2,16969048,23116508902345
19048,26,,23116508922345
19049,54,,23116508922345
19050,2,,23116509002345
19051,54,,23116509002345
19052,2,,23116509042345
19053,26,,23116509042345
19054,54,27702052,23116509042345
19055,2,,23116509102345
19056,26,26343186,23116509102345
19057,26,,23116509122345
19058,54,,23116509122345
19059,2,,23116509362345
19060,26,,23116509362345
19061,54,,23116509362345
19062,2,18261062,23116509462345
19063,24,26982758,23116509462345
19064,26,26254786,23116509582345
19065,26,25865426,23116509682345
19066,26,25865414,23116509942345
19067,26,,23116509962345
19068,54,,23116509962345
19069,26,,23116509982345
19070,54,,23116509982345
19071,26,,23116510062345
19072,54,,23116510062345
19073,26,,23116510222345
19074,54,,23116510222345
19075,2,,23116510262345
19076,26,,23116510262345
19077,54,,23116510262345
19078,26,,23116510362345
19079,54,,23116510362345
19080,26,,23116510402345
19081,54,,23116510402345
19082,26,,23116510422345
19083,54,,23116510422345
19084,26,,23116510442345
19085,54,,23116510442345
19086,26,26133638,23116510522345
19087,26,,23116510542345
19088,54,,23116510542345
19089,2,,23116510602345
19090,26,25311550,23116510602345
19091,54,,23116510642345
19092,54,,23116510682345
19093,2,,23116510782345
19094,26,,23116510782345
19095,54,,23116510782345
19096,54,,23116510822345
19097,54,,23116511042345
19098,2,,23116511062345
19099,26,25128352,23116511062345
19100,24,25568284,23116511062345
19101,26,,23116511082345
19102,54,,23116511082345
19103,26,,23116511142345
19104,54,,23116511142345
19105,26,,23116511162345
19106,54,,23116511162345
19107,2,,23116511302345
19108,26,,23116511302345
19109,54,,23116511302345
19110,26,,23116511342345
19111,54,,23116511342345
19112,54,,23116511442345
19113,2,,23116511482345
19114,26,,23116511482345
19115,54,,23116511482345
19116,54,,23116511602345
19117,2,,23116511622345
19118,26,,23116511622345
19119,54,,23116511622345
19120,2,,23116511982345
19121,26,,23116511982345
19122,54,,23116511982345
19123,2,,23116512002345
19124,26,,23116512002345
19125,54,,23116512002345
19126,26,,23116512182345
19127,54,,23116512182345
19128,2,,23116512222345
19129,2,,23116512322345
19130,26,,23116512342345
19131,54,,23116512342345
19132,2,,23116512362345
19133,26,,23116512362345
19134,54,,23116512362345
19135,2,,23116512422345
19136,26,26446664,23116512422345
19137,26,,23116512482345
19138,54,,23116512482345
19139,2,,23116512602345
19140,26,,23116512602345
19141,54,,23116512602345
19142,54,,23116512642345
19143,54,,23116512662345
19144,26,,23116512682345
19145,54,,23116512682345
19146,2,,23116512742345
19147,26,,23116512742345
19148,54,,23116512742345
19149,26,25865398,23116512842345
19150,26,,23116512862345
19151,54,,23116512862345
19152,26,,23116512882345
19153,54,,23116512882345
19154,54,,23116512902345
19155,26,,23116512982345
19156,54,,23116512982345
19157,2,,23116513002345
19158,26,25942932,23116513002345
19159,26,25520414,23116513062345
19160,2,,23116513122345
19161,26,,23116513122345
19162,54,,23116513122345
19163,26,,23116513162345
19164,54,,23116513162345
19165,2,,23116513262345
19166,4,,23116513262345
19167,26,,23116513262345
19168,54,,23116513262345
19169,26,,23116513542345
19170,54,,23116513542345
19171,26,,23116513622345
19172,54,,23116513622345
19173,2,,23116513722345
19174,26,,23116513762345
19175,54,,23116513762345
19176,2,,23116513782345
19177,26,25999962,23116513862345
19178,24,26130670,23116513862345
19179,26,,23116513902345
19180,54,,23116513902345
19181,26,,23116513922345
19182,54,,23116513922345
19183,26,,23116514062345
19184,54,,23116514062345
19185,54,,23116514122345
19186,26,,23116514142345
19187,54,,23116514142345
19188,26,,23116514182345
19189,54,,23116514182345
19190,26,,23116514262345
19191,54,,23116514262345
19192,26,,23116514302345
19193,54,,23116514302345
19194,2,,23116514422345
19195,26,26021390,23116514422345
19196,2,,23116514502345
19197,26,,23116514502345
19198,54,,23116514502345
19199,26,,23116514522345
19200,54,,23116514522345
19201,54,,23116514542345
19202,2,16722194,23116514582345
19203,26,,23116514582345
19204,54,,23116514582345
19205,54,,23116514642345
19206,54,,23116514662345
19207,2,,23116514882345
19208,26,,23116514882345
19209,54,,23116514882345
19210,26,,23116514902345
19211,54,,23116514902345
19212,26,,23116514922345
19213,54,,23116514922345
19214,26,,23116514942345
19215,54,,23116514942345
19216,26,,23116514962345
19217,54,,23116514962345
19218,26,,23116514982345
19219,54,,23116514982345
19220,26,25094258,23116515022345
19221,54,,23116515022345
19222,2,,23116515322345
19223,26,,23116515322345
19224,54,,23116515322345
19225,26,,23116515402345
19226,54,,23116515402345
19227,2,,23116515542345
19228,26,,23116515542345
19229,54,,23116515542345
19230,26,,23116515602345
19231,54,,23116515602345
19232,26,,23116515742345
19233,54,,23116515742345
19234,26,,23116515762345
19235,54,,23116515762345
19236,2,,23116515802345
19237,26,,23116515802345
19238,54,,23116515802345
19239,2,,23116516042345
19240,26,,23116516042345
19241,54,,23116516042345
19242,26,,23116516122345
19243,54,,23116516122345
19244,2,,23116516182345
19245,26,,23116516182345
19246,54,,23116516182345
19247,26,,23116516382345
19248,54,,23116516382345
19249,26,,23116516462345
19250,54,,23116516462345
19251,26,,23116516502345
19252,54,,23116516502345
19253,26,,23116516522345
19254,54,,23116516522345
19255,26,,23116516702345
19256,54,,23116516702345
19257,26,,23116516762345
19258,54,,23116516762345
19259,54,,23116516942345
19260,2,,23116517022345
19261,26,,23116517022345
19262,54,,23116517022345
