,vaultType,availableAmount,userId,updatedOn
3614,1,20.0,23116296442345,2014-11-26 19:33:36
3615,1,0.0,23116296562345,2015-03-07 20:24:55
3616,1,0.0,23116296582345,2015-01-27 17:23:26
3617,1,20.0,23116296842345,2014-11-26 19:33:32
3618,1,0.0,23116297062345,2015-03-01 14:22:23
3619,1,0.0,23116297122345,2015-03-04 11:04:02
3620,2,0.0,23116297122345,2015-03-05 18:38:27
3621,1,0.0,23116297162345,2014-07-11 17:38:04
3622,1,20.0,23116297522345,2014-11-26 19:33:34
3623,1,20.0,23116297582345,2014-11-26 19:33:36
3624,1,20.0,23116298182345,2014-11-26 16:12:37
3625,1,20.0,23116298262345,2014-11-26 19:33:40
3626,1,20.0,23116298522345,2014-11-26 19:33:43
3627,1,0.0,23116298562345,2015-03-17 18:31:06
3628,1,20.0,23116298582345,2014-11-26 19:33:44
3629,1,20.0,23116298602345,2014-11-26 17:53:34
3630,1,0.0,23116298642345,2014-07-08 19:41:28
3631,1,20.0,23116298782345,2014-11-26 15:30:28
3632,1,0.0,23116299142345,2015-03-22 17:11:09
3633,1,0.0,23116299242345,2015-03-13 20:31:06
3634,1,20.0,23116299322345,2014-11-26 19:33:54
3635,1,1.0,23116299502345,2015-03-17 00:33:05
3636,1,20.0,23116299902345,2014-11-26 19:33:57
3637,1,0.0,23116300062345,2014-12-02 17:06:09
3638,2,0.0,23116300062345,2015-01-25 02:03:18
3639,1,0.0,23116300162345,2015-02-15 18:59:48
3640,1,0.0,23116300182345,2014-12-25 21:15:14
3641,1,0.0,23116300462345,2014-09-04 18:16:42
3642,1,20.0,23116300482345,2014-11-26 19:34:09
3643,1,0.0,23116300542345,2014-12-28 18:29:06
3644,1,0.0,23116300562345,2014-12-21 17:21:22
3645,1,0.0,23116300682345,2014-07-07 14:50:16
3646,1,20.0,23116300822345,2014-11-26 14:23:25
3647,1,0.0,23116300882345,2015-01-06 12:35:55
3648,1,0.0,23116301042345,2015-03-10 21:02:06
3649,1,0.0,23116301142345,2014-07-06 14:40:09
3650,1,0.0,23116301322345,2015-03-18 17:40:07
3651,1,0.0,23116301362345,2014-12-28 17:03:35
3652,1,20.0,23116301522345,2014-11-26 19:34:14
3653,1,0.0,23116301562345,2015-03-08 20:34:04
3654,1,0.0,23116302102345,2015-03-13 17:02:46
3655,1,0.0,23116303222345,2014-07-05 13:41:08
3656,1,0.0,23116303262345,2015-03-12 20:34:05
3657,1,0.0,23116303322345,2014-12-21 21:56:14
3658,1,0.0,23116303342345,2015-01-24 18:54:00
3659,1,0.0,23116303862345,2014-12-01 15:38:14
3660,1,0.0,23116303922345,2014-12-06 12:02:50
3661,1,0.0,23116304102345,2015-02-21 16:37:48
3662,1,0.0,23116304222345,2015-03-04 21:01:07
3663,1,0.0,23116304242345,2015-03-07 20:31:07
3664,1,2.0,23116304362345,2015-03-21 01:01:03
3665,1,0.0,23116304682345,2015-03-03 10:02:03
3666,1,0.0,23116304722345,2014-11-14 19:14:18
3667,1,20.0,23116305062345,2014-11-26 18:38:33
3668,1,20.0,23116305082345,2014-11-26 18:38:34
3669,1,20.0,23116305122345,2014-11-26 14:33:07
3670,1,20.0,23116305182345,2014-11-26 18:38:38
3671,1,20.0,23116305282345,2014-12-20 10:48:34
3672,1,0.0,23116305522345,2015-02-22 12:54:03
3673,1,20.0,23116305542345,2014-11-26 18:39:05
3674,1,20.0,23116305702345,2014-11-26 18:38:49
3675,1,20.0,23116305722345,2014-11-26 17:04:52
3676,1,0.0,23116305742345,2015-03-10 13:01:06
3677,1,2.0,23116305902345,2015-03-27 13:31:12
3678,1,20.0,23116305942345,2014-11-26 18:38:45
3679,1,0.0,23116306122345,2015-02-12 14:36:00
3680,1,20.0,23116306142345,2014-11-26 15:34:06
3681,1,0.0,23116306302345,2015-03-08 09:31:04
3682,1,0.0,23116306522345,2014-12-06 15:30:56
3683,1,20.0,23116306562345,2014-11-26 18:33:27
3684,1,0.0,23116306822345,2015-01-10 23:33:02
3685,1,20.0,23116306902345,2014-11-26 18:39:04
3686,1,0.0,23116306942345,2015-03-04 09:01:07
3687,1,20.0,23116307122345,2014-11-26 18:39:22
3688,1,0.0,23116307242345,2014-11-29 21:34:03
3689,1,0.0,23116307442345,2015-02-11 10:39:05
3690,1,0.0,23116307662345,2015-03-07 19:41:02
3691,1,20.0,23116307722345,2014-11-26 19:15:44
3692,1,20.0,23116307742345,2014-11-26 18:26:24
3693,1,20.0,23116307782345,2014-11-26 15:34:49
3694,1,18.0,23116307802345,2015-02-23 14:06:33
3695,1,20.0,23116307922345,2014-11-26 18:39:03
3696,1,20.0,23116307942345,2014-11-26 18:39:06
3697,1,20.0,23116308022345,2014-11-26 19:27:43
3698,1,0.0,23116309162345,2014-12-14 23:26:06
3699,1,40.0,23116309482345,2014-11-27 14:14:32
3700,1,20.0,23116309602345,2014-11-26 18:39:22
3701,1,8.77,23116309722345,2015-01-23 16:05:38
3702,1,20.0,23116310002345,2014-11-26 18:39:21
3703,1,15.25,23116310182345,2015-03-15 18:25:01
3704,1,20.0,23116310262345,2014-11-26 18:39:25
3705,1,0.0,23116310322345,2015-03-08 22:30:41
3706,1,0.0,23116310362345,2015-03-06 12:31:26
3707,1,0.0,23116310622345,2015-02-23 10:09:05
3708,1,20.0,23116310662345,2014-11-26 18:39:29
3709,1,0.0,23116310682345,2015-03-08 14:12:51
3710,1,0.0,23116310882345,2015-01-15 20:16:24
3711,1,0.0,23116310902345,2014-10-06 10:18:17
3712,1,20.0,23116311022345,2014-11-26 18:39:36
3713,1,20.0,23116311102345,2014-11-26 18:40:46
3714,1,20.0,23116311142345,2014-11-26 15:34:34
3715,1,0.0,23116311222345,2014-12-28 21:11:07
3716,1,20.0,23116311322345,2014-11-26 18:06:11
3717,1,20.0,23116311362345,2014-11-26 18:21:34
3718,1,20.0,23116311382345,2014-11-26 17:28:25
3719,1,0.0,23116311402345,2014-12-15 18:43:04
3720,1,0.0,23116311502345,2015-01-12 11:04:56
3721,1,0.0,23116311542345,2014-07-22 18:11:05
3722,1,0.0,23116311582345,2015-02-23 21:49:07
3723,1,20.0,23116311622345,2014-11-26 18:39:48
3724,1,20.0,23116311722345,2014-11-26 16:16:10
3725,1,0.0,23116311802345,2015-03-10 13:03:18
3726,1,0.0,23116312002345,2015-02-03 16:04:27
3727,1,20.0,23116312102345,2014-11-26 18:39:45
3728,1,20.0,23116312162345,2014-11-27 14:25:47
3729,1,20.0,23116312242345,2014-11-26 18:39:51
3730,1,20.0,23116312262345,2014-11-26 18:39:55
3731,1,0.0,23116312282345,2014-09-09 16:30:11
3732,1,0.0,23116312342345,2014-08-20 01:21:58
3733,1,0.0,23116312502345,2015-03-12 10:31:04
3734,1,0.0,23116312902345,2015-01-10 01:14:07
3735,1,0.0,23116312962345,2014-12-21 10:50:11
3736,1,20.0,23116313122345,2014-11-26 18:40:00
3737,1,0.0,23116313162345,2014-07-15 15:38:08
3738,1,0.0,23116313462345,2015-02-04 19:02:45
3739,1,20.0,23116313482345,2014-11-26 19:35:51
3740,1,0.0,23116313742345,2014-12-31 09:00:45
3741,1,0.0,23116313942345,2014-07-05 13:40:10
3742,1,20.0,23116314002345,2014-11-26 18:40:36
3743,1,0.0,23116314062345,2014-07-06 11:41:01
3744,1,20.0,23116314122345,2014-11-26 18:40:25
3745,1,0.0,23116314262345,2015-03-08 18:08:03
3746,1,0.0,23116314302345,2014-12-15 21:55:53
3747,1,20.0,23116314402345,2014-11-26 18:40:16
3748,1,20.0,23116314442345,2014-11-26 18:33:57
3749,1,20.0,23116314622345,2014-11-26 18:40:09
3750,1,20.0,23116315442345,2014-11-26 19:27:18
3751,1,0.0,23116315482345,2015-03-07 10:01:07
3752,1,0.0,23116315502345,2015-02-24 11:34:23
3753,1,0.0,23116315522345,2014-10-28 16:32:12
3754,1,0.0,23116315542345,2014-07-07 13:40:16
3755,1,20.0,23116315582345,2014-11-26 17:05:48
3756,1,0.0,23116315622345,2014-07-11 01:48:12
3757,1,20.0,23116316022345,2014-11-26 18:40:17
3758,1,20.0,23116316202345,2015-03-22 15:47:02
3759,1,19.0,23116316422345,2015-02-20 00:29:09
3760,1,20.0,23116316442345,2014-11-26 18:40:29
3761,1,0.0,23116316502345,2014-08-01 08:55:13
3762,1,20.0,23116316522345,2014-11-26 18:43:41
3763,1,0.0,23116316682345,2015-03-04 11:01:03
3764,1,0.0,23116316782345,2015-02-23 20:17:12
3765,1,20.0,23116316902345,2014-11-26 18:40:28
3766,1,0.0,23116316982345,2015-03-10 23:03:05
3767,1,0.0,23116317202345,2015-03-06 00:04:07
3768,1,19.0,23116317302345,2015-02-21 00:36:00
3769,1,0.0,23116317322345,2014-12-18 11:47:26
3770,1,0.0,23116317402345,2015-03-07 17:12:37
3771,1,20.0,23116317422345,2014-11-26 18:40:35
3772,1,0.0,23116317482345,2014-09-13 11:00:37
3773,1,0.0,23116317562345,2014-07-07 16:00:09
3774,1,0.0,23116317642345,2015-03-07 13:31:07
3775,1,1.0,23116317762345,2015-03-14 14:06:04
3776,1,0.0,23116317862345,2014-11-27 21:59:51
3777,1,0.0,23116317902345,2015-03-05 20:31:05
3778,1,0.0,23116318082345,2014-12-29 13:25:46
3779,1,1.0,23116318102345,2015-03-23 16:33:03
3780,1,0.0,23116318182345,2015-03-09 17:03:02
3781,1,19.0,23116318202345,2015-02-23 00:11:47
3782,1,0.0,23116318302345,2015-02-17 00:59:33
3783,1,20.0,23116318322345,2014-11-26 16:55:27
3784,1,0.0,23116318442345,2014-12-31 00:14:11
3785,1,0.0,23116318622345,2014-10-22 20:56:04
3786,1,20.0,23116318802345,2014-11-26 18:40:47
3787,1,18.0,23116319042345,2015-02-21 13:22:28
3788,1,0.0,23116319062345,2015-03-05 12:33:05
3789,1,20.0,23116319162345,2014-11-26 18:03:41
3790,1,0.0,23116319182345,2014-12-20 01:55:05
3791,1,0.0,23116319342345,2014-12-10 23:28:38
3792,1,19.0,23116319582345,2015-02-21 00:12:30
3793,1,20.0,23116319662345,2014-11-26 18:40:59
3794,1,20.0,23116319702345,2014-11-26 18:41:24
3795,1,20.0,23116319942345,2014-11-26 18:40:57
3796,1,0.0,23116320022345,2015-03-09 12:32:04
3797,1,0.0,23116320122345,2014-07-30 18:00:49
3798,1,20.0,23116320142345,2014-11-26 18:40:57
3799,1,0.0,23116320162345,2015-01-21 19:59:47
3800,1,40.0,23116320202345,2014-11-27 14:15:04
3801,1,20.0,23116320422345,2014-11-26 18:41:11
3802,1,0.0,23116320462345,2015-03-11 15:01:06
3803,1,0.0,23116320522345,2015-03-08 13:11:07
3804,1,20.0,23116320542345,2014-11-26 18:04:01
3805,1,0.0,23116320822345,2014-12-08 19:27:36
3806,1,0.0,23116321102345,2015-02-10 13:15:39
3807,1,0.0,23116321122345,2015-01-30 16:15:49
3808,1,0.0,23116321142345,2015-03-12 20:03:10
3809,1,20.0,23116321222345,2014-11-26 19:27:33
3810,1,20.0,23116321262345,2014-11-26 18:41:17
3811,1,20.0,23116321322345,2014-11-26 18:41:13
3812,1,0.0,23116321362345,2014-12-11 10:04:27
3813,1,20.0,23116321542345,2014-11-26 18:41:18
3814,1,20.0,23116321682345,2014-11-26 18:44:37
3815,1,20.0,23116321702345,2014-11-26 18:41:40
3816,1,20.0,23116321822345,2014-11-26 18:41:22
3817,1,20.0,23116321902345,2014-11-26 16:16:43
3818,1,20.0,23116322002345,2014-11-26 18:41:40
3819,1,0.0,23116322062345,2014-12-29 12:20:13
3820,1,20.0,23116322102345,2014-11-26 19:27:41
3821,1,20.0,23116322182345,2014-11-26 18:41:30
3822,1,20.0,23116322562345,2014-11-26 18:41:31
3823,1,0.0,23116322602345,2014-07-11 14:46:15
3824,1,1.0,23116322722345,2015-03-26 17:02:05
3825,1,0.0,23116323022345,2015-02-15 15:14:27
3826,1,20.0,23116323042345,2014-11-26 17:25:14
3827,1,0.0,23116323082345,2014-10-04 12:30:21
3828,1,20.0,23116323102345,2014-11-26 17:05:33
3829,1,0.0,23116323322345,2015-03-27 20:12:38
3830,1,20.0,23116323382345,2014-11-26 18:41:38
3831,1,15.0,23116323442345,2015-02-22 20:06:46
3832,1,20.0,23116323522345,2015-01-13 23:48:05
3833,1,20.0,23116323622345,2014-11-26 15:37:45
3834,1,0.0,23116323762345,2015-03-13 12:01:08
3835,1,20.0,23116323782345,2014-11-26 18:41:45
3836,1,0.0,23116323862345,2015-01-10 14:58:46
3837,1,20.0,23116323942345,2014-11-26 18:42:18
3838,1,0.0,23116324502345,2014-12-24 21:44:35
3839,1,60.0,23116324542345,2014-11-27 13:29:01
3840,1,20.0,23116324582345,2014-11-26 18:42:17
3841,1,0.0,23116324802345,2015-02-23 21:36:22
3842,1,0.0,23116324942345,2015-01-25 20:33:10
3843,1,0.0,23116324982345,2014-12-17 16:33:16
3844,1,0.0,23116325022345,2014-07-05 23:01:04
3845,1,20.0,23116325062345,2014-11-26 18:42:35
3846,1,20.0,23116325142345,2014-11-26 18:42:26
3847,1,40.0,23116325182345,2014-11-27 14:15:16
3848,1,20.0,23116325222345,2014-11-27 13:50:51
3849,1,60.0,23116325322345,2014-11-27 13:47:21
3850,1,0.0,23116325382345,2015-03-06 21:03:02
3851,1,1.0,23116325562345,2015-03-16 13:06:02
3852,1,0.0,23116325822345,2015-03-07 14:07:04
3853,1,18.0,23116325942345,2015-02-23 09:59:36
3854,1,0.0,23116326022345,2015-03-16 00:08:09
3855,1,18.0,23116326102345,2015-02-23 10:03:30
3856,1,60.0,23116326422345,2014-11-27 13:19:46
3857,1,1.0,23116326522345,2015-03-13 19:33:03
3858,1,20.0,23116326622345,2014-11-26 16:18:34
3859,1,0.0,23116326782345,2014-11-27 22:24:40
3860,1,0.0,23116326862345,2014-12-26 10:04:37
3861,1,20.0,23116327062345,2014-11-26 14:27:39
3862,1,0.0,23116327222345,2015-03-04 10:36:02
3863,1,0.0,23116327662345,2015-03-12 13:32:05
3864,1,0.0,23116327682345,2014-12-19 15:45:40
3865,1,20.0,23116327742345,2014-11-26 18:43:54
3866,1,0.0,23116327802345,2014-12-30 12:04:16
3867,1,20.0,23116328102345,2014-11-26 15:35:55
3868,1,0.0,23116328222345,2014-10-31 18:14:01
3869,1,0.0,23116328262345,2014-12-17 19:09:58
3870,1,0.0,23116328342345,2015-02-02 23:06:51
3871,1,0.0,23116328382345,2015-03-09 22:16:03
3872,1,20.0,23116328642345,2014-11-26 18:43:22
3873,1,0.0,23116328982345,2015-02-20 17:07:37
3874,1,0.0,23116329102345,2014-07-12 17:18:15
3875,1,40.0,23116329142345,2014-11-27 14:15:11
3876,1,20.0,23116329302345,2014-11-26 16:40:08
3877,1,20.0,23116329402345,2014-11-26 18:43:35
3878,1,0.0,23116329462345,2015-03-15 15:33:05
3879,1,20.0,23116329542345,2014-11-26 18:43:51
3880,1,60.0,23116329602345,2014-11-27 13:18:36
3881,1,0.0,23116329742345,2014-12-25 18:07:44
3882,1,0.0,23116329922345,2014-09-03 08:35:39
3883,1,0.0,23116329962345,2015-01-14 14:48:03
3884,1,20.0,23116329982345,2014-11-26 18:43:44
3885,1,20.0,23116330002345,2014-11-26 18:43:43
3886,1,20.0,23116330342345,2014-11-26 18:43:57
3887,1,20.0,23116330422345,2014-11-26 17:24:42
3888,1,0.0,23116330482345,2015-01-09 16:14:43
3889,1,0.0,23116330502345,2015-01-08 11:06:02
3890,1,0.0,23116330642345,2015-02-26 19:53:08
3891,1,0.0,23116330942345,2014-08-05 18:34:51
3892,1,19.0,23116331082345,2015-02-22 00:02:44
3893,1,20.0,23116331162345,2014-11-26 18:44:53
3894,1,0.0,23116331242345,2014-12-30 17:45:59
3895,1,0.0,23116331282345,2015-02-25 10:38:44
3896,1,0.0,23116331302345,2015-02-22 19:37:30
3897,1,0.0,23116331422345,2014-12-24 17:37:10
3898,1,0.0,23116331522345,2015-01-04 10:22:31
3899,1,0.4,23116331682345,2015-03-17 16:28:59
3900,1,19.0,23116331922345,2015-02-22 00:57:32
3901,1,20.0,23116332162345,2015-03-11 13:43:03
3902,1,20.0,23116332302345,2014-11-26 16:12:09
3903,1,20.0,23116332562345,2014-11-26 19:41:36
3904,1,0.0,23116332762345,2015-03-08 18:09:06
3905,1,19.0,23116332962345,2015-02-21 00:17:54
3906,1,0.0,23116332982345,2014-11-17 17:12:09
3907,1,0.0,23116333122345,2014-10-11 11:37:59
3908,1,0.0,23116333182345,2015-03-27 10:34:13
3909,1,0.0,23116333382345,2014-11-29 20:49:39
3910,1,0.0,23116333522345,2015-02-18 01:42:17
3911,1,0.0,23116333562345,2014-08-04 22:42:09
3912,1,0.0,23116333742345,2015-02-27 22:31:54
3913,1,20.0,23116333782345,2014-11-26 18:45:21
3914,1,0.0,23116333842345,2014-11-29 12:39:59
3915,1,20.0,23116334182345,2014-11-26 18:45:56
3916,1,0.0,23116334202345,2015-03-10 18:35:03
3917,1,20.0,23116334222345,2014-11-26 18:46:53
3918,1,0.0,23116334322345,2015-02-04 17:14:41
3919,1,20.0,23116334422345,2014-11-26 16:11:08
3920,1,0.0,23116334742345,2015-03-14 15:37:03
3921,1,0.0,23116334822345,2014-07-22 14:50:41
3922,1,0.0,23116335042345,2015-01-22 14:06:02
3923,1,0.0,23116335062345,2014-07-22 12:28:35
3924,1,0.0,23116335142345,2014-07-06 10:30:12
3925,1,20.0,23116335162345,2014-11-26 18:46:48
3926,1,0.0,23116335262345,2015-03-07 18:01:04
3927,1,20.0,23116335282345,2014-11-26 18:45:58
3928,1,0.0,23116335342345,2014-12-05 11:44:32
3929,1,20.0,23116335362345,2014-11-26 16:45:17
3930,1,0.0,23116335442345,2015-02-06 16:08:40
3931,1,0.0,23116335462345,2015-02-23 00:33:59
3932,1,0.0,23116335482345,2014-07-11 14:20:09
3933,1,20.0,23116335562345,2014-11-26 18:46:40
3934,1,0.0,23116335662345,2014-08-12 18:24:00
3935,1,0.0,23116335702345,2015-03-15 23:07:53
3936,2,0.0,23116335702345,2015-03-09 13:30:30
3937,1,19.0,23116335962345,2015-02-23 00:19:31
3938,1,20.0,23116336202345,2014-11-26 14:35:00
3939,1,20.0,23116336222345,2014-11-26 15:36:07
3940,1,0.0,23116336242345,2014-12-25 17:49:55
3941,1,0.0,23116336342345,2015-03-09 09:31:04
3942,1,20.0,23116336402345,2014-11-26 18:46:30
3943,1,0.0,23116336462345,2015-02-18 16:23:30
3944,1,20.0,23116336582345,2014-11-26 18:46:14
3945,1,0.0,23116336662345,2014-12-01 22:31:01
3946,1,1.0,23116336682345,2015-03-17 18:34:30
3947,1,0.0,23116336702345,2014-11-06 18:24:06
3948,1,20.0,23116336782345,2014-11-26 18:47:03
3949,1,20.0,23116336942345,2015-03-12 15:18:01
3950,1,0.0,23116337122345,2015-03-04 13:02:04
3951,1,20.0,23116337162345,2014-11-26 16:04:56
3952,1,0.0,23116337242345,2014-07-15 05:06:17
3953,2,0.0,23116337242345,2015-01-08 21:24:24
3954,1,100.0,23116337462345,2015-02-27 20:49:57
3955,1,19.0,23116337502345,2015-02-23 00:09:08
3956,1,0.0,23116337562345,2015-03-11 21:31:05
3957,1,0.0,23116337922345,2015-03-25 09:35:19
3958,1,20.0,23116338182345,2014-11-26 18:47:23
3959,1,20.0,23116338202345,2014-11-26 18:46:50
3960,1,0.0,23116338382345,2015-02-11 22:22:32
3961,1,0.0,23116338602345,2015-03-16 10:19:02
3962,1,0.0,23116338702345,2014-10-07 18:02:21
3963,1,0.0,23116338922345,2015-03-14 12:37:07
3964,1,0.0,23116339122345,2014-11-30 06:59:32
3965,1,0.0,23116339222345,2014-12-17 19:14:37
3966,1,20.0,23116339302345,2014-11-26 18:47:27
3967,1,0.0,23116339362345,2015-02-22 13:41:44
3968,2,36.0,23116339362345,2015-03-15 13:25:19
3969,1,0.0,23116339382345,2014-09-05 13:56:12
3970,1,0.0,23116339702345,2014-09-20 00:00:08
3971,1,20.0,23116340142345,2014-11-26 14:30:30
3972,1,0.0,23116340362345,2015-03-07 19:34:42
3973,1,20.0,23116340642345,2014-11-26 18:48:07
3974,1,20.0,23116340702345,2014-11-26 18:48:03
3975,1,10.0,23116340822345,2015-02-22 20:11:51
3976,1,1.4,23116340842345,2015-03-19 11:32:08
3977,1,40.0,23116341162345,2014-11-27 14:14:22
3978,1,0.0,23116341182345,2014-12-05 21:22:45
3979,1,20.0,23116341222345,2014-11-26 18:51:11
3980,1,0.0,23116341282345,2014-12-19 10:32:01
3981,1,0.0,23116341322345,2014-12-27 17:05:52
3982,1,20.0,23116341342345,2014-11-26 19:01:51
3983,1,0.0,23116341382345,2015-01-22 15:44:52
3984,1,0.0,23116341502345,2014-12-22 09:19:27
3985,1,20.0,23116341522345,2014-11-26 16:25:24
3986,1,20.0,23116341562345,2014-11-26 18:50:27
3987,1,19.0,23116341682345,2015-02-22 01:17:26
3988,1,108.45,23116341782345,2015-03-15 11:24:32
3989,1,0.0,23116341882345,2014-12-29 16:51:57
3990,1,19.0,23116342122345,2015-02-23 22:42:08
3991,1,0.0,23116342262345,2014-10-14 13:28:36
3992,1,0.0,23116342542345,2015-03-11 13:59:13
3993,1,0.0,23116342642345,2015-01-19 18:03:15
3994,1,19.0,23116342702345,2015-02-22 00:59:04
3995,1,0.0,23116342842345,2015-03-09 18:37:02
3996,1,0.0,23116342882345,2015-02-23 23:39:54
3997,1,0.0,23116343162345,2015-03-03 13:02:06
3998,1,20.0,23116343302345,2014-11-26 18:08:05
3999,1,0.04,23116343322345,2015-02-24 00:09:58
4000,1,0.0,23116343362345,2014-09-29 14:00:25
4001,1,0.8,23116343462345,2015-02-23 23:35:01
4002,1,20.0,23116343482345,2014-11-26 16:55:09
4003,1,0.0,23116343502345,2014-12-03 12:30:10
4004,1,0.0,23116343542345,2014-12-23 22:18:40
4005,1,0.0,23116343602345,2014-12-12 13:26:32
4006,1,0.2,23116343642345,2015-02-24 00:10:37
4007,1,0.2,23116343682345,2015-02-24 00:11:09
4008,1,0.0,23116344062345,2014-07-07 13:41:16
4009,1,0.0,23116344122345,2015-03-11 16:23:56
4010,1,20.0,23116344162345,2014-11-26 18:46:01
4011,1,0.0,23116344342345,2015-03-12 12:35:09
4012,1,20.0,23116344362345,2015-03-14 00:22:02
4013,1,0.58,23116344442345,2015-02-23 18:57:05
4014,1,0.0,23116344562345,2014-12-21 09:34:08
4015,1,20.0,23116344582345,2014-11-26 18:36:39
4016,1,0.0,23116344622345,2015-01-30 14:50:50
4017,1,5.06,23116344782345,2014-12-24 17:41:39
4018,1,20.0,23116344882345,2014-11-26 20:29:41
4019,1,0.0,23116344902345,2015-02-26 22:33:52
4020,1,10.0,23116344922345,2015-02-22 18:16:54
4021,1,0.0,23116345042345,2015-03-10 20:05:05
4022,1,0.0,23116345122345,2015-02-24 15:00:09
4023,1,20.0,23116345162345,2014-11-26 14:08:25
4024,1,0.0,23116345462345,2015-02-15 18:39:05
4025,1,0.0,23116345502345,2014-12-28 13:39:21
4026,1,20.0,23116345562345,2014-11-26 18:52:06
4027,1,0.0,23116345622345,2015-03-06 10:06:05
4028,1,0.2,23116345662345,2015-02-23 18:58:01
4029,1,2.0,23116345722345,2015-03-16 10:37:05
4030,1,0.0,23116345842345,2014-10-24 13:20:10
4031,1,0.0,23116345902345,2015-03-09 10:33:06
4032,1,20.0,23116346102345,2014-11-26 18:52:27
4033,1,0.0,23116346162345,2015-03-07 13:31:03
4034,1,0.0,23116346222345,2014-12-03 11:42:12
4035,1,20.0,23116346242345,2014-11-26 18:52:37
4036,1,20.0,23116346282345,2014-11-26 18:52:33
4037,1,0.0,23116346302345,2014-07-23 11:30:51
4038,1,20.0,23116346502345,2014-11-26 18:40:51
4039,1,20.0,23116346522345,2014-11-26 14:33:23
4040,1,0.0,23116346542345,2014-08-25 12:58:08
4041,1,0.0,23116346602345,2015-01-07 12:30:23
4042,1,50.0,23116346622345,2015-02-03 19:29:07
4043,1,40.0,23116346642345,2014-11-26 19:48:31
4044,1,50.28,23116346722345,2014-10-25 20:56:08
4045,1,0.0,23116346962345,2015-03-03 19:39:07
4046,1,20.0,23116347062345,2015-01-10 13:08:05
4047,1,40.0,23116347262345,2015-02-24 00:04:03
4048,1,0.0,23116347362345,2014-08-12 22:06:45
4049,1,0.0,23116347422345,2015-03-13 00:31:05
4050,1,0.0,23116347482345,2014-07-07 13:40:34
4051,1,0.0,23116347562345,2015-03-12 21:32:04
4052,1,0.0,23116347802345,2015-01-01 17:45:34
4053,1,20.0,23116347842345,2014-11-26 19:54:56
4054,1,0.0,23116348062345,2015-03-05 12:01:06
4055,1,20.0,23116348082345,2014-11-26 19:35:11
4056,1,40.0,23116348182345,2014-11-26 19:48:54
4057,1,40.0,23116348242345,2014-11-26 19:48:58
4058,1,0.0,23116348322345,2014-12-04 15:49:22
4059,1,0.0,23116348362345,2014-12-24 09:04:35
4060,1,20.0,23116348382345,2014-11-26 19:46:18
4061,1,0.0,23116348462345,2014-12-22 17:32:34
4062,1,0.0,23116348522345,2015-02-21 10:01:25
4063,1,0.0,23116348762345,2014-07-08 13:21:51
4064,1,20.0,23116348802345,2014-11-26 20:27:23
4065,1,0.0,23116348982345,2014-12-12 00:04:14
4066,1,40.0,23116349002345,2014-11-26 19:49:23
4067,1,60.0,23116349082345,2014-11-27 13:19:01
4068,1,40.0,23116349342345,2014-11-26 19:49:20
4069,1,60.0,23116349642345,2014-11-27 13:24:57
4070,1,0.0,23116349742345,2015-01-03 13:08:07
4071,1,40.0,23116349762345,2014-11-26 19:50:13
4072,1,0.0,23116349942345,2014-12-20 15:15:34
4073,1,0.0,23116350042345,2015-02-24 19:31:30
4074,1,0.6,23116350102345,2015-02-24 00:03:24
4075,1,0.0,23116350122345,2015-03-05 14:31:05
4076,1,50.0,23116350182345,2015-03-13 00:33:06
4077,2,0.0,23116350302345,2015-02-26 15:44:46
4078,1,0.0,23116350342345,2014-12-19 19:13:21
4079,1,0.6,23116350382345,2015-02-24 00:04:00
4080,1,0.0,23116350462345,2015-03-07 13:33:02
4081,1,40.0,23116350522345,2014-11-26 19:49:57
4082,1,0.6,23116350682345,2015-02-24 00:04:52
4083,1,0.0,23116350762345,2015-03-08 16:06:32
4084,1,0.7,23116350982345,2015-02-24 00:05:44
4085,1,40.0,23116351022345,2014-11-26 19:50:08
4086,1,40.0,23116351062345,2014-11-26 19:50:32
4087,1,60.0,23116351082345,2014-11-27 13:20:44
4088,1,0.0,23116351102345,2014-10-01 14:30:06
4089,1,60.0,23116351142345,2014-11-27 13:36:29
4090,1,60.0,23116351162345,2014-11-27 13:19:08
4091,1,0.0,23116351202345,2014-11-30 21:25:16
4092,1,0.0,23116351262345,2014-12-10 00:00:55
4093,1,20.0,23116351322345,2014-11-27 14:10:30
4094,1,0.0,23116351342345,2014-12-04 16:11:20
4095,1,0.0,23116351442345,2015-01-16 22:09:34
4096,1,0.0,23116351462345,2014-12-18 11:37:01
4097,1,60.0,23116351482345,2014-11-27 13:27:52
4098,1,0.0,23116351502345,2015-03-08 14:41:25
4099,1,0.62,23116351542345,2015-02-24 00:06:22
4100,1,0.0,23116351582345,2014-12-24 19:39:18
4101,1,0.0,23116351642345,2014-12-13 00:09:08
4102,1,19.0,23116351742345,2015-02-23 23:53:31
4103,1,0.0,23116351762345,2015-03-15 19:01:07
4104,1,20.0,23116351802345,2014-11-26 16:33:28
4105,1,0.0,23116351982345,2014-11-30 21:21:16
4106,1,0.62,23116352022345,2015-02-24 00:07:17
4107,1,40.0,23116352042345,2014-11-26 19:50:58
4108,1,0.0,23116352122345,2014-07-13 23:30:12
4109,1,40.0,23116352142345,2014-11-26 19:50:38
4110,1,0.0,23116352162345,2015-03-13 13:11:47
4111,1,40.0,23116352182345,2014-11-26 19:58:00
4112,1,40.0,23116352282345,2014-11-26 19:50:53
